name_1,ra_1,dec_1,GAL_LONG,GAL_LAT,flux,fluxerr,velcenter,velerr_1,w50max,velerr_1a,w20max,velerr_1b,DLG,MHI,a,ra_dec,dec_d,id,id_old,x_geo,y_geo,z_geo,x,y,z,x_min,x_max,y_min,y_max,z_min,z_max,n_pix,n_chan,n_los,rel,bf_a,bf_b1,bf_b2,bf_c,bf_chi2,bf_f_int,bf_f_peak,bf_flag,bf_w,bf_w20,bf_w50,bf_xe,bf_xp,bf_z,ell3s_maj,ell3s_min,ell3s_pa,ell_maj,ell_min,ell_pa,f_int,f_peak,f_wm50,flag,kin_pa,rms,snr_int,w20,w50,wm50,ra_2,dec_2,freq,name_2,Separation,run,cubo
J1906+2327,19:06:56,23:27:43,55.6,7.3,1.8,0.4,9146,6,278,13,317,19,128.7,9.9,a,286.733333333333,23.4619444444444,476,1164,222.286,237.786,661.786,222.223,237.716,661.625,221,223,237,239,661,663,14,3,7,0.411414,0.2239711,0.05057126,0,0,3.44603E-31,0.2120797,0.09749995,3,0,2,2,330.0253,660,0,1.732642,0.712851,71.65882,1.632346,1.227204,-79.02433,0.1560869,0.01942806,0.0752512,0,0,0.0052862,8.523739,1.667162,1.167904,1.357782,286.74716,23.450123,1377976060,SoFiA J190659.32+232700.4,62.4245160660799,5,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,900,2105,111.413,39.885,1623.034,111.415,39.8,1623.188,109,113,38,42,1606,1638,208,33,21,0.67415,0.1469983,0.01397137,0.003299075,0,310.3731,1.911756,0.09748046,4,-0.07636274,35.80936,15.59474,802.007,1604.076,0,2.539129,2.306468,-1.48757,2.221254,1.742892,5.558868,2.321389,0.02053561,0.07631089,0,208.9609,0.0048757,33.01276,30.68787,28.00939,30.64898,288.76038,20.163065,1397247360,SoFiA J191502.49+200947.0,24.1895406077711,5,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,1282,2811,76.222,60.517,2159.667,76.249,60.513,2159.843,75,78,57,63,2150,2168,180,19,23,0.514538,0.1830341,0.02301676,0.004750421,0,64.47846,2.191941,0.2175538,4,-0.1330107,18.18428,8.832259,1074.512,2149.133,0,3.625447,2.059477,18.42613,2.524739,1.68741,14.95232,2.222549,0.02153881,0.1138,0,22.87875,0.0048866,33.90055,16.80687,9.712383,16.26413,289.38617,20.507172,1408002820,SoFiA J191732.68+203025.8,8.16162820975186,5,1945+22
J1915+2254,19:15:21,22:54:50,56,5.3,2.6,0.5,7902,7,400,14,442,21,111.7,9.9,a,288.8375,22.9138888888889,690,1636,106.5,205.174,988.804,106.478,205.216,988.895,105,108,204,207,985,993,46,9,13,0.492895,0.3464941,0.04282661,0.02419283,0,66.49611,0.6223381,0.09453805,4,-0.2811406,8,8,492.0214,984.2811,0,2.246749,1.71542,35.90455,1.997206,1.406904,35.83047,0.5997174,0.0235554,0.07147972,0,33.10637,0.0044142,20.25311,7.534997,2.322223,7.46488,288.84995,22.92028,1384535040,SoFiA J191523.98+225513.0,47.2474801837716,5,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,883,2066,161.795,102.949,1542.41,161.701,102.957,1542.32,160,163,102,104,1540,1545,39,6,10,0.424032,0.2234195,0.03733892,0.009016784,0,10.17196,0.5658261,0.1417564,3,-0.3812216,5.937598,3.513495,769.5187,1539.381,0,1.959619,1.552584,-89.95784,1.711705,1.425377,-89.3368,0.5150094,0.01998365,0.08641651,0,223.3301,0.0039723,20.76053,5.330166,3.989385,4.801235,287.8614,21.213543,1395626620,SoFiA J191126.73+211248.8,32.0862058081428,5,1945+22
J1910+1933,19:10:19,19:33:03,52.5,4.8,5.7,0.6,3901,6,454,11,490,17,56,9.6,a,287.579166666667,19.5508333333333,964,2240,176.931,4.119,1826.648,177.411,3.735,1826.021,156,186,0,14,1778,1870,1543,93,169,0.613861,0.06306847,0.08524274,0.0006652631,0,2006.886,11.96096,0.161685,4,-0.01370707,106.9011,76.61861,885.5426,1771.014,0,8.354081,3.080666,62.94927,6.882548,2.673266,66.76848,15.48955,0.03189907,0,1,238.7838,0.0048739,80.90548,89.73489,69.27597,0,287.593,19.55747,1401312380,SoFiA J191022.32+193326.9,52.6211440529427,5,1945+22
J1922+1956,19:22:30,19:56:42,54.1,2.4,0.8,0.3,7967,5,102,10,115,15,116,9.4,a,290.625,19.945,345,1601,7.447,27.474,938.289,7.139,27.305,938.021,5,11,26,30,935,941,38,7,18,0.523153,0.1802414,0.02725092,0,0,14.87456,0.3193433,0.08449445,4,-0.4723978,5.836789,5.064156,467.5136,935.4724,0,3.674862,1.424092,-63.04455,3.122093,1.41981,-59.45717,0.3607701,0.01882478,0.05609941,0,270.6307,0.0048047,12.18082,5.78114,4.417082,5.647822,290.6095,19.944115,1383515520,SoFiA J192226.28+195638.8,52.5599252936868,6,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,432,2105,111.413,39.885,1623.034,111.415,39.8,1623.188,109,113,38,42,1606,1638,208,33,21,0.67415,0.1462068,0.01393308,0.003368684,0,310.564,1.911783,0.09715258,4,-0.07600002,35.87472,15.67574,802.007,1604.076,0,2.539129,2.306468,-1.48757,2.221254,1.742892,5.558868,2.321389,0.02053561,0.07631089,0,208.9609,0.0048757,33.01276,30.68787,28.00939,30.64898,288.76038,20.163065,1397247360,SoFiA J191502.49+200947.0,24.1895406077711,6,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,610,2811,76.222,60.517,2159.667,76.249,60.513,2159.843,75,78,57,63,2150,2168,180,19,23,0.514538,0.1830332,0.02301673,0.00470378,0,64.47831,2.191942,0.2175538,4,-0.1330105,18.18426,8.832272,1074.512,2149.133,0,3.625447,2.059477,18.42613,2.524739,1.68741,14.95232,2.222549,0.02153881,0.1138,0,22.87875,0.0048866,33.90055,16.80687,9.712383,16.26413,289.38617,20.507172,1408002820,SoFiA J191732.68+203025.8,8.16162820975186,6,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,419,2037,162.351,103.021,1551.454,161.995,103.213,1551.033,159,167,100,105,1546,1555,97,10,32,0.608927,0.03228042,0.01878247,0.02526923,0,55.04416,0.8482477,0.1240597,4,-0.1495285,9.628985,6.978491,773.0094,1546.15,0,3.033698,1.872699,37.16204,3.508446,1.957386,54.84191,0.9509264,0.01925048,0.1061658,0,163.3719,0.004705,20.52127,8.184491,6.461834,7.917548,287.8561,21.21777,1395801220,SoFiA J191125.47+211304.0,54.9258716196327,6,1945+22
J1910+1933,19:10:19,19:33:03,52.5,4.8,5.7,0.6,3901,6,454,11,490,17,56,9.6,a,287.579166666667,19.5508333333333,463,2240,176.931,4.119,1826.648,177.411,3.735,1826.021,156,186,0,14,1778,1870,1543,93,169,0.613861,0.05897607,0.08620938,0,0,2005.629,11.95602,0.1618575,4,-0.01371182,106.7685,76.48191,885.5431,1771.014,0,8.354081,3.080666,62.94927,6.882548,2.673266,66.76848,15.48955,0.03189907,0,1,238.7838,0.0048753,80.88192,89.73489,69.27597,0,287.593,19.55747,1401312380,SoFiA J191022.32+193326.9,52.6211440529427,6,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,341,939,111.429,40.429,1601.286,111.528,40.329,1601.003,110,112,39,41,1600,1603,14,4,6,0.609151,0.1995974,0.03000566,0.2054332,0,1.6247,0.1447763,0.04989935,1,-0.1267346,2,2,800.015,1600.127,0,1.020204,1,-45,1.296187,0.958474,23.15053,0.1447701,0.01647086,0.06514654,0,27.8212,0.0045985,9.088012,2,2,2,288.7584,20.171873,1396802690,SoFiA J191502.01+201018.7,46.0149575670788,7,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,339,934,161.441,103.382,1550.588,161.437,103.394,1550.675,160,162,101,105,1547,1554,34,8,10,0.549468,3.027202E-06,0.01402597,0.01950171,0,11.43621,0.4172563,0.0808733,4,-0.2045469,6.872887,5.292907,773.007,1546.205,0,2.430488,1.254471,13.91455,2.004601,1.101436,16.88073,0.4289261,0.01925048,0.0577557,0,184.9318,0.0048863,15.05444,6.737032,5.251193,6.372041,287.8661,21.220837,1395794050,SoFiA J191127.86+211315.0,53.0473558354311,7,1945+22
J1910+1933,19:10:19,19:33:03,52.5,4.8,5.7,0.6,3901,6,454,11,490,17,56,9.6,a,287.579166666667,19.5508333333333,359,978,176.643,3.786,1735.286,176.73,3.656,1735.375,176,178,3,5,1734,1736,14,3,8,0.587771,0.03838705,0.01727265,0.03653127,0,1.491797E-11,0.1585985,0.07993906,3,-0.9093992,1.909144,1.568215,867.0086,1734.909,0,1.186661,1,-26.56505,1.513994,1.32128,34.26354,0.1585984,0.02196987,0.07136926,0,158.213,0.0043182,9.816023,1.909143,1.568215,1.62913,287.60504,19.556244,1399495680,SoFiA J191025.21+193322.5,89.9125525750014,7,1945+22
J1922+1956,19:22:30,19:56:42,54.1,2.4,0.8,0.3,7967,5,102,10,115,15,116,9.4,a,290.625,19.945,187,14652,7.351,27.012,938.087,7.171,27.295,938.238,1,12,22,31,934,943,242,10,77,0.504228,0.1045512,0.05438556,0.00902221,0,85.92266,1.434302,0.2796232,4,-0.2402286,7.361219,4.766932,466.5272,933.2402,0,7.023314,2.593054,-69.12343,5.84629,2.864419,-62.92857,1.6151,0.01950779,0.2084729,0,103.2645,0.0046174,22.48518,7.400261,5.9393,6.516954,290.60895,19.943949,1383519740,SoFiA J192226.14+195638.2,54.45383664701,8,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,251,25338,111.45,39.512,1646.278,111.589,39.528,1647.702,105,116,31,45,1582,1704,2576,123,99,0.745937,0.8606932,0.01498945,0.003028476,0,3356.95,-17709.76,0.2151733,6,-0.005044836,16.32721,14.55036,786.5075,1573.014,0,6.09104,4.733856,35.18443,3.659424,2.915874,20.28686,25.09722,0.03165382,0.1982215,0,210.9507,0.0044046,112.2645,118.6525,114.4977,118.6432,288.7573,20.158531,1397738620,SoFiA J191501.75+200930.7,11.4044124556259,8,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,357,34803,76.184,60.324,2159.638,76.232,60.399,2159.656,74,79,56,64,2149,2171,370,23,40,0.691058,0.3042421,0.03919839,0.003535687,0,90.79816,3.816367,0.2810473,4,-0.1012475,23.14124,11.77899,1073.02,2146.101,0,4.016973,2.46232,21.18357,3.203037,2.119035,15.86402,3.697784,0.02153881,0.3825344,0,16.47056,0.0044965,42.75294,18.33609,12.33434,10.03609,289.38647,20.505272,1407998980,SoFiA J191732.76+203019.0,3.45758303658526,8,1945+22
J1915+2254,19:15:21,22:54:50,56,5.3,2.6,0.5,7902,7,400,14,442,21,111.7,9.9,a,288.8375,22.9138888888889,198,15699,106.639,205.308,986.923,106.589,205.278,986.916,103,109,203,208,979,993,169,15,25,0.633738,0.3327655,0.03508088,0.0613064,0,90.72507,1.653075,0.1568903,4,-0.1466822,16,15.31276,489.0175,978.1467,0,2.635105,2.15219,-1.178526,2.298191,1.988498,49.33541,1.620913,0.0235554,0.1075876,0,26.09213,0.0048073,25.93682,14.65266,10.85753,14.44797,288.8479,22.921326,1384495360,SoFiA J191523.50+225516.8,43.6583179835441,8,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,242,24601,163.72,102.013,1549.477,163.106,102.24,1549.228,156,174,94,111,1538,1559,1360,22,210,0.66387,0.02496716,0.08875924,0.3916196,0,425.6687,4.310607,0.3326714,6,-0.04653315,18.6979,12.59196,768.5444,1537.088,0,7.681292,6.157694,71.0402,6.94813,5.451494,73.3382,5.95392,0.01998365,0.3958186,0,261.865,0.0040844,39.52811,15.98207,13.441,15.08313,287.83636,21.20145,1395765120,SoFiA J191120.72+211205.2,103.076509507228,8,1945+22
J1922+1956,19:22:30,19:56:42,54.1,2.4,0.8,0.3,7967,5,102,10,115,15,116,9.4,a,290.625,19.945,195,13986,7.372,27.046,938.109,7.187,27.33,938.22,1,12,23,31,934,943,239,10,76,0.53343,0.1020518,0.04467881,0.01908442,0,89.48177,1.388697,0.2793263,4,-0.2500529,7.135406,4.59685,466.5223,933.2501,0,6.927515,2.613707,-68.36266,5.808814,2.86803,-62.97144,1.584384,0.01950779,0.2059606,0,285.0953,0.004553,22.50964,7.335917,5.923853,6.492569,290.60867,19.944542,1383519490,SoFiA J192226.08+195640.3,55.2761328229477,9,1945+22
J1917+2354,19:17:60,23:54:48,57.2,5.2,1.7,0.4,8110,6,156,11,186,17,117,9.8,a,289.5,23.9133333333333,194,13841,70.752,265.744,908.333,70.752,265.636,908.573,67,74,263,271,902,914,129,13,39,0.504072,0.06583571,0.120026,0,0,125.6721,0.9444328,0.08183107,4,-0.07200528,14,12.10931,450.56,901.072,0,4.629907,2.067099,32.8277,4.396547,2.119584,29.10353,1.154343,0.01788067,0.09524269,0,215.6286,0.0048075,21.14094,11.83933,9.693425,11.34758,289.5021,23.92599,1382925310,SoFiA J191800.51+235533.6,46.0848963330946,9,1945+22
J1915+2009,19:15:01,20:09:35,53.5,4.1,11.4,1.2,4713,4,522,8,545,12,67.6,10.1,a,288.754166666667,20.1597222222222,261,24113,111.442,39.523,1646.429,111.588,39.533,1647.79,105,116,31,45,1582,1704,2544,123,97,0.526893,0.4807946,0.00847274,5.664933E+024,0,3391.974,-277229603000000,0.1201986,6,-9E+030,0.0002057729,0.0001286081,786.5042,1573.014,0,6.089773,4.734019,35.09313,3.641145,2.908025,21.30578,24.92072,0.03165382,0.1968777,0,210.9507,0.0044056,112.1499,118.5028,114.4817,118.5091,288.75732,20.158611,1397740420,SoFiA J191501.76+200931.0,11.3956590291811,9,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,371,33144,76.192,60.332,2159.595,76.237,60.404,2159.621,74,79,56,64,2149,2171,365,23,40,0.653347,0.3009118,0.03918756,0.003160487,0,90.01187,3.785963,0.2795164,4,-0.1015012,23.09095,11.74905,1073.02,2146.102,0,4.018334,2.462034,21.10321,3.190169,2.121926,16.17878,3.665239,0.02153881,0.3725581,0,16.47056,0.0044956,42.67487,18.33609,12.28466,10.16866,289.38638,20.505363,1407998340,SoFiA J191732.73+203019.3,3.77883596373648,9,1945+22
J1915+2254,19:15:21,22:54:50,56,5.3,2.6,0.5,7902,7,400,14,442,21,111.7,9.9,a,288.8375,22.9138888888889,206,14981,106.656,205.276,987,106.608,205.25,987,103,109,203,208,979,993,163,15,25,0.584771,0.2156168,0.02257878,0,0,83.72074,1.57234,0.1535081,6,-9.071027E+030,16,13.7293,489.5113,979.1492,0,2.631669,2.15707,-0.8496663,2.275432,1.983345,47.57834,1.573495,0.0235554,0.1059053,0,26.09213,0.0047957,25.69912,14.4163,6.735767,14.33814,288.84756,22.92086,1384497150,SoFiA J191523.42+225515.1,41.7566230842714,9,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,254,23466,163.683,102.029,1549.499,163.082,102.253,1549.221,156,174,94,111,1538,1559,1300,22,206,0.776133,0.02169364,0.03637755,0.002789882,0,441.2783,4.042122,0.3094294,4,-0.08424469,18.93875,12.68203,768.5182,1537.084,0,7.782674,6.097048,68.6227,6.824768,5.37854,72.28644,5.743096,0.01998365,0.3819159,0,262.5025,0.0040872,38.97146,16.01718,13.5726,15.08299,287.8368,21.20166,1395764860,SoFiA J191120.83+211206.0,101.539948122028,9,1945+22
J1917+2030,19:17:33,20:30:19,54.1,3.7,2.1,0.5,2356,6,97,13,140,19,36,8.8,a,289.3875,20.5052777777778,261,161789,76.182,60.301,2159.653,76.222,60.383,2159.659,74,79,56,63,2149,2171,395,23,40,0.571174,0.2779126,0.03255602,0.001047217,0,80.3372,4.062257,0.2917761,3,-0.09543849,23.61268,12.40273,1073.016,2146.095,0,4.289162,2.486924,19.29626,3.242311,2.185838,15.59282,3.923234,0.02153881,0.4383269,0,18.8997,0.0045464,43.41876,18.52071,12.60939,9.745393,289.38666,20.505001,1407999100,SoFiA J191732.80+203018.0,3.00973957148625,10,1945+22
J1915+2254,19:15:21,22:54:50,56,5.3,2.6,0.5,7902,7,400,14,442,21,111.7,9.9,a,288.8375,22.9138888888889,137,71516,106.637,205.291,986.894,106.637,205.284,986.901,104,109,203,208,979,993,179,15,23,0.516533,0.3441086,0.03624465,0.009375305,0,98.22405,1.726429,0.1649671,4,-0.1475237,16,15.17248,489.0181,978.1475,0,2.568395,2.356041,6.022461,2.223857,2.104774,52.57448,1.689911,0.0235554,0.1034983,0,26.09213,0.0048041,26.29224,14.64305,11.21671,14.50696,288.84705,22.921427,1384495100,SoFiA J191523.29+225517.1,41.6925922479026,10,1945+22
J1911+2112,19:11:28,21:12:22,54.1,5.3,3.3,0.5,5024,4,397,8,410,12,70.3,9.6,a,287.866666666667,21.2061111111111,172,114901,163.696,102.034,1549.453,163.101,102.298,1549.154,156,174,95,111,1538,1559,1256,22,196,0.86594,5.611486E-06,0.01074605,0.1312184,0,441.5759,4.318999,0.3399002,6,-0.04540605,18.31009,12.35405,768.5054,1537.09,0,7.861732,6.104793,69.12692,6.82001,5.299765,73.43247,5.879731,0.01998365,0.3879465,0,262.674,0.004081,40.65316,15.96468,13.65978,14.89136,287.83646,21.202414,1395763580,SoFiA J191120.75+211208.7,102.264140417463,10,1945+22
J1911+2421,19:11:37,24:21:08,56.9,6.7,8.9,1.1,642,2,116,4,126,7,10.5,8.4,a,287.904166666667,24.3522222222222,378,3991,158.63,20.882,2543.301,158.457,21.183,2543.474,154,166,15,27,2528,2559,1729,32,91,0.803062,0.001206062,0.07363753,0,0,1936.491,20.47265,1.044485,6,0,28.50419,19.18558,1262.537,2525.057,0,5.313041,4.443582,33.60847,4.057982,3.468546,48.57468,22.28684,0.05212157,0.9733065,0,69.19244,0.0047099,113.8001,28.60469,26.15334,25.9888,287.9001,24.350054,1415691260,SoFiA J191136.02+242100.2,15.4953277480655,6,1915+26
J1909+2649,19:09:28,26:49:12,58.9,8.2,8.1,1,4731,3,274,7,292,10,66.5,9.9,a,287.366666666667,26.82,40,26527,185.333,169.479,1641.658,185.419,169.421,1641.257,172,197,156,181,1597,1723,14124,127,421,0.995221,0.007597717,0.09342254,0.0002239702,0,2061.035,42.93534,0.8680827,4,-0.02443372,70.66847,46.76099,783.0467,1566.024,0,12.36583,8.427413,-39.25946,9.145248,7.368727,-36.16936,49.90017,0.03365179,0.4149905,0,284.6909,0.0047345,88.87351,74.42326,60.63984,74.91319,287.37875,26.817179,1397609470,SoFiA J190930.90+264901.8,40.1391211884066,7,1915+26
J1911+2421,19:11:37,24:21:08,56.9,6.7,8.9,1.1,642,2,116,4,126,7,10.5,8.4,a,287.904166666667,24.3522222222222,49,42279,158.961,20.732,2542.907,158.568,21.07,2543.331,152,167,14,28,2527,2562,2883,36,152,1,0.009223772,0.274046,0.1804668,0,1925.47,22.76295,1.201464,6,-0.01958265,27.22621,18.1493,1260.637,2521.063,0,6.2016,5.246267,67.74218,4.922627,4.256072,55.92322,25.7541,0.05212157,1.189542,0,68.65785,0.0046511,103.1266,29.21447,26.08672,25.64917,287.89807,24.348158,1415688450,SoFiA J191135.53+242053.4,24.7737304421321,7,1915+26
J1909+2649,19:09:28,26:49:12,58.9,8.2,8.1,1,4731,3,274,7,292,10,66.5,9.9,a,287.366666666667,26.82,27,120855,185.367,169.467,1641.721,185.428,169.402,1641.318,172,197,156,181,1597,1723,13387,127,404,0.751974,0.0007421351,0.08184631,0.0002999114,0,2231.383,41.19627,0.8601648,4,-0.025304,68.47212,45.30757,783.0409,1566.025,0,12.30344,8.492206,-38.6315,9.052474,7.20606,-36.49078,49.11648,0.03365179,0.4041771,0,274.1327,0.0047355,89.83165,73.1106,60.57273,74.73755,287.37857,26.816856,1397610750,SoFiA J190930.86+264900.7,39.8839422851561,9,1915+26
J1911+2421,19:11:37,24:21:08,56.9,6.7,8.9,1.1,642,2,116,4,126,7,10.5,8.4,a,287.904166666667,24.3522222222222,34,195021,158.961,20.686,2542.948,158.569,21.077,2543.355,153,166,14,28,2527,2561,2767,35,143,0.999935,0.02029073,0.332517,0.2142788,0,2084.856,22.55508,1.192225,6,-0.02257428,27.18967,18.16973,1261.166,2522.063,0,6.212136,5.307449,61.48623,4.921411,4.203682,56.17303,25.69732,0.05212157,1.205826,0,68.42949,0.0046401,105.2826,29.14796,26.08355,25.5821,287.89804,24.348272,1415688960,SoFiA J191135.53+242053.8,24.6142822510294,9,1915+26
J1927+2011,19:27:33,20:11:48,54.9,1.5,9.6,1,7135,5,80,11,192,16,101.7,10.4,a,291.8875,20.1966666666667,3,138,147.023,42.197,1116.24,146.968,42.255,1115.874,141,153,37,48,1104,1130,2015,27,113,0.754744,0.01535273,0.3373142,0.1665482,0,460.0435,22.52938,1.503805,6,-0.02960071,21.58953,14.47503,550.6687,1101.078,0,5.836391,5.257808,65.47274,4.56859,4.076808,48.80473,23.13787,0.05157958,0,0,268.7903,0.0045369,113.6115,22.36779,16.06796,0,291.87897,20.202818,1387079940,SoFiA J192730.95+201210.1,36.3518807460079,1,1930+22
J1924+2033,19:24:31,20:33:45,54.9,2.3,0.7,0.2,9831,8,137,15,164,23,143.3,9.5,a,291.129166666667,20.5625,105,196,188.317,64.762,370.683,188.331,64.386,370.389,187,190,63,67,368,374,63,7,15,0.592445,0.1922049,0.03638548,0.5258023,0,8.11932,0.336102,0.04805122,1,-0.006791128,6,6,183.5182,367.0068,0,2.093461,1.035711,-7.775596,2.335572,1.476868,-27.57433,0.305619,0.01409745,0.04905498,0,0,0.0050919,7.748689,5.546634,4.608912,5.369386,291.14108,20.567339,1372139260,SoFiA J192433.86+203402.4,43.779352159749,2,1930+22
J1922+1956,19:22:30,19:56:42,54.1,2.4,0.8,0.3,7967,5,102,10,115,15,116,9.4,a,290.625,19.945,288,479,218.686,27.114,937.457,218.444,26.931,937.156,217,220,26,29,936,939,35,4,12,0.541143,0.2835208,0.04772,0.08591778,0,4.666153E-15,0.2650945,0.1096662,3,-0.7543608,2,2,468.0239,936.7544,0,1.77329,1.430261,-85.55573,1.987489,1.451189,-73.06772,0.2650944,0.01774434,0.1192925,0,176.1282,0.0045091,10.91717,2,2,2,290.6125,19.93755,1383498110,SoFiA J192226.99+195615.2,50.123253910141,2,1930+22
J1923+2335,19:23:48,23:35:08,57.5,3.9,1.6,0.3,7912,4,80,8,106,12,110.4,9.7,a,290.95,23.5855555555556,290,481,197.411,245.114,947.12,197.348,245.249,947.028,194,201,242,248,940,956,509,17,46,0.443884,0.0001363259,0.1864096,0.00443768,0,94.43722,3.686632,0.3464158,4,-0.1007038,15.54803,10.51079,469.0932,938.1007,0,3.199381,2.920072,-58.71717,3.027814,2.788937,-71.4029,3.757079,0.02764842,0.2897079,0,349.7571,0.0045499,36.60068,15.6264,11.28147,13.65731,290.94775,23.58053,1383696000,SoFiA J192347.46+233449.9,19.550342515896,2,1930+22
J1928+1956,19:28:36,19:56:54,54.8,1.2,1.7,0.4,7042,5,230,10,249,15,99,9.6,a,292.15,19.9483333333333,323,523,131.688,28.469,1147.188,131.657,28.244,1147.051,131,133,27,30,1145,1149,32,5,10,0.5403,0.07347967,0.03256386,0.07348476,0,0.2830612,0.3150353,0.1126649,4,-0.4138035,3.932629,2.78834,572.5163,1145.414,0,1.896289,1.044168,-8.148563,1.879162,1.188637,-6.050258,0.3158035,0.01921193,0.07105579,0,,0.0057578,9.695871,3.946441,2.927331,3.560575,292.15143,19.969988,1387704830,SoFiA J192836.34+195812.0,78.1059858192925,2,1930+22
J1925+2159,19:25:22,21:59:58,56.3,2.8,2.1,0.4,9942,8,182,16,244,23,143.1,10,a,291.341666666667,21.9994444444444,151,259,176.814,150.881,506.322,176.645,150.809,506.161,175,178,149,152,503,509,59,7,11,0.552941,0.1886707,0.02437682,0,0,12.33606,0.5602092,0.09180342,2,-101371.8,6,6,251.5122,503.0238,0,1.65512,1.173383,6.308078,1.676851,1.550294,18.65291,0.5628044,0.02296073,0.08442066,0,0,0.0058022,12.62816,6,5.625086,5.9743,291.33783,22.009403,1374860290,SoFiA J192521.08+220033.8,38.07051514356,2,1930+22
J1937+2317,19:37:10,23:17:10,58.7,1,2.1,0.4,7147,5,168,9,189,14,103.9,9.7,a,294.291666666667,23.2861111111111,313,510,13.528,227.382,1116.45,13.471,227.515,1115.568,9,18,223,231,1096,1131,1056,36,66,0.676532,0.4437243,0.02401975,0.09653631,0,444.5504,7.313393,0.2663592,6,-0.1899988,42,40.41238,547.512,1095.052,0,3.719906,3.229379,68.49871,3.366935,2.990741,88.73162,7.272536,0.02671994,0.2300554,0,267.6959,0.0049274,45.41846,34.83534,31.27232,34.29676,294.28802,23.282473,1387073790,SoFiA J193709.13+231656.9,17.7931735188588,2,1930+22
J1925+2056,19:25:59,20:56:51,55.4,2.2,3.4,0.4,7536,4,352,7,367,11,109.9,10,a,291.495833333333,20.9475,300,493,167.272,85.678,1009.894,167.709,85.884,1009.548,161,171,81,90,1002,1019,709,18,76,0.481968,0.3364727,0.0886909,0.006711184,0,34.04204,4.504153,0.4222921,4,-0.1202538,16.56657,9.68686,499.5443,999.1203,0,4.582559,3.000931,19.68566,4.114564,3.629624,35.55646,4.309163,0.02076678,0.3532868,0,220.6224,0.0044986,35.9746,14.49519,10.90485,11.68092,291.5059,20.928343,1384948990,SoFiA J192601.41+205542.0,76.8089124441084,2,1930+22
J1932+2249,19:32:33,22:49:28,57.8,1.7,3.5,0.5,7140,4,198,9,221,13,101.3,9.9,a,293.1375,22.8244444444444,312,509,75.727,199.308,1111.424,76.019,199.409,1112.94,70,80,196,203,1095,1133,1305,39,73,0.574624,0.6125144,0.03836377,0.02820013,0,470.5247,10.54738,0.2673392,2,-0.1043331,44,44,544.5192,1089.007,0,5.973687,3.292769,-81.61065,4.085573,2.872539,-84.05083,10.37736,0.02874802,0.2968228,0,274.9029,0.0047215,60.84153,37.9069,35.21118,36.61254,293.15063,22.822247,1387021060,SoFiA J193236.15+224920.1,44.2953933917612,2,1930+22
J1927+2011,19:27:33,20:11:48,54.9,1.5,9.6,1,7135,5,80,11,192,16,101.7,10.4,a,291.8875,20.1966666666667,315,512,146.712,41.789,1120.768,146.835,41.89,1119.469,140,154,35,49,1101,1154,4512,54,175,0.998878,0.001154043,0.1481782,0.0007775633,0,1005.305,30.23732,1.488399,4,-0.05918552,29.05359,19.23645,544.5741,1089.059,0,7.192601,5.934004,-79.14234,5.292565,5.100667,-85.4102,32.21248,0.05157958,0,0,95.97794,0.0045059,107.0108,28.108,16.75834,0,291.88138,20.196747,1387152000,SoFiA J192731.53+201148.3,20.6854984857398,2,1930+22
